ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0022604,regulation of cell morphogenesis,127/4834,336/18112,4.635409568006437e-6,1.5404542907819372e-4,1.0939172287283667e-4,64440/83721/116479/317260/315121/85428/84357/25751/64558/298594/289820/192352/306873/499443/309650/300759/293860/691418/25197/29681/309922/64373/295171/64202/298584/305230/117273/246174/83805/291610/295588/83572/50646/307098/307403/315655/296409/296789/316521/361069/81823/362973/369016/25731/81521/117542/305987/89816/304061/85246/295619/360820/313564/60328/306941/288038/309681/304193/287110/315217/305589/79128/361617/292732/24805/84016/309722/292027/310178/100910299/25694/81732/64030/84009/308000/301511/690516/25614/303823/26955/29386/299799/83837/29397/25716/362873/155423/58834/360950/64551/312213/296580/54323/686779/499797/24498/361555/309429/316539/362173/310461/313633/84050/117282/289525/25661/501841/289257/50622/499672/289392/170673/116744/25252/81677/295382/171500/25414/680835/25742/303634/297516/313934/295607/362993/25406/501203,127
BP,GO:0061387,regulation of extent of cell growth,60/4834,134/18112,4.700029666937159e-6,1.5540801612284676e-4,1.1035933187799021e-4,360272/65172/93667/361764/25183/301346/25751/29477/25595/501099/65047/303901/25416/29409/171572/84394/140908/83572/171287/290562/296789/64622/84609/303206/29254/691317/100910729/361324/363067/309376/170915/29431/311384/25529/24882/302965/114514/305589/29751/81732/501069/29456/690853/690516/303823/307940/299799/312213/140590/450224/360921/65050/300231/308739/81830/25661/140933/307833/24225/171355,60
BP,GO:0030856,regulation of epithelial cell differentiation,69/4834,160/18112,4.8351395767076495e-6,1.5889847814177502e-4,1.1283800103524866e-4,116479/29618/84351/313018/313729/294503/307618/64186/24654/298184/497991/502886/246334/79225/313993/308766/24874/24205/296072/25705/24684/25537/366960/360635/305679/24918/360610/305539/308478/299979/444983/266604/303214/84353/295691/25483/315294/114700/84584/85471/363185/25296/24493/60584/116557/155430/311071/81536/287615/25496/353305/297480/687031/299284/298506/298894/362264/58919/29344/24835/499593/312299/364706/25404/81749/25509/307740/498549/24170,69
BP,GO:0051146,striated muscle cell differentiation,125/4834,330/18112,4.8538896818384165e-6,1.5889847814177502e-4,1.1283800103524866e-4,29602/24483/24708/100360552/29204/501099/306934/29275/498440/81707/50686/293165/686019/64665/117279/24936/29148/297333/24660/24185/64444/64202/24706/308766/81526/56718/81649/289754/114115/361065/29276/362624/679028/29480/25285/24482/64353/317413/641520/682930/312495/361618/170915/29431/363630/313564/29209/309760/84580/314848/24525/24629/25216/366360/89843/315294/311658/24602/64204/304581/25267/308468/298696/362895/25296/365298/296935/81735/497078/24782/155430/59329/63839/29300/60445/313757/293024/25725/25496/353305/297480/314850/64026/311055/299138/24404/24925/24158/299284/83501/24881/499497/24323/297867/680229/306600/360950/362332/309957/301309/24413/50938/309757/304135/171160/25107/50554/24224/114634/312299/300838/361400/497892/24225/300474/305675/295929/287876/289144/679712/25271/79558/316573/24837/25566,125
BP,GO:0030336,negative regulation of cell migration,116/4834,302/18112,4.914966736537795e-6,1.6010139171494401e-4,1.1369222169615047e-4,170819/360272/360459/93667/305471/24392/25367/25682/78969/501099/306934/296374/366980/294503/81722/64468/304913/24654/171357/64357/29279/64373/314903/116680/171104/24185/297822/64202/361568/25112/81526/300721/117273/64457/502020/89805/260326/296072/24214/679028/25285/498003/113970/63995/287537/362814/360797/84402/25125/685611/24484/305795/311384/29645/24316/24934/114492/84580/24560/498596/81531/83516/294515/114514/24596/25495/298487/89808/50557/313216/302396/307449/29751/245921/192126/84023/25094/314824/25496/302495/25614/26955/29386/305332/361749/499497/58834/312670/690538/315120/445442/500287/287774/309429/24816/316539/313488/308577/24835/312566/24224/113984/24426/501841/84426/494345/58946/500915/303634/64021/362317/25147/686611/29616/117183/314397,116
BP,GO:0070997,neuron death,164/4834,454/18112,4.968697321288535e-6,1.6105432696590427e-4,1.1436892615607887e-4,54278/25051/24708/362255/29424/292887/289733/25367/113893/65218/29475/29477/308913/113955/25369/84351/24410/63868/60630/54702/29560/81722/50686/64186/83620/24831/308444/24383/24451/64357/498995/29409/246334/117536/29644/25385/64444/84019/140908/56718/117273/83805/297893/29707/50646/171287/171565/25205/500985/307901/291908/64622/24482/498434/140941/691317/252835/29491/25125/25398/314322/89816/297508/25149/63879/25479/84353/24560/24525/25417/287110/29411/29609/83516/294515/303010/309168/84014/29219/312303/59319/29515/85471/117523/81737/24596/314436/298696/24335/29884/65179/246274/89808/64152/60590/317673/81735/170911/24782/29619/64547/25262/24948/58868/60445/116554/170837/140942/24516/690853/296753/64026/299138/24404/81672/29386/313173/24881/499497/81647/25579/619558/288333/114503/360721/365355/312401/24498/361970/24413/309757/25118/25617/365382/64513/24835/685781/24887/292804/24766/84582/24224/114634/301285/25054/50622/89807/24922/140933/83731/89828/24225/81745/58853/24338/289353/117520/363855/84006/308457/316256/117232/24408/299608,164
BP,GO:0017157,regulation of exocytosis,102/4834,259/18112,5.101607278472069e-6,1.6455184260954028e-4,1.1685260427831537e-4,65153/64440/83721/80977/289733/83730/25075/296083/81803/24803/25369/360725/81022/171131/295217/25505/24451/25159/60568/364403/81721/140908/116728/308589/25590/114115/171337/116508/266688/114850/25101/287537/94269/25316/306285/360797/24771/25731/25398/25531/54239/293507/84590/24473/24316/502585/83709/58942/24242/24244/50663/25216/25248/24602/81531/114514/29219/116470/81820/94338/24805/60564/60590/315348/84589/315840/297607/83589/24948/60355/171058/29693/25017/56827/25496/295347/191595/29597/81672/299799/25716/252857/365793/60565/362876/305853/501083/65198/116600/81757/29717/25530/25328/114593/81745/257648/171111/56768/29716/116691/140665/25047,102
BP,GO:0014033,neural crest cell differentiation,47/4834,98/18112,5.154251043696736e-6,1.6543888715865617e-4,1.1748251801268197e-4,85272/361764/50672/301346/29560/312781/303901/297900/64444/116590/290562/171356/296789/84609/361324/84402/25554/311384/266772/170582/114502/295691/114500/29361/25296/29751/311071/64637/85489/84046/500262/317715/299284/83501/499497/24323/60427/50554/24716/114634/25661/501841/364706/79558/25509/24326/294606,47
BP,GO:0009914,hormone transport,147/4834,400/18112,5.278629223944427e-6,1.6860864220172005e-4,1.1973344468619988e-4,58812/25051/29424/84591/289733/24392/171040/25682/293649/83730/25640/64558/289747/170917/81803/303382/305999/24803/360725/29335/59295/24957/29560/25703/288995/301363/365228/25114/25012/171104/683667/364403/64444/29358/66026/24856/81526/25196/297893/315478/25549/25205/252917/84551/25706/65152/266688/309135/24675/171015/29657/25027/29491/24817/84402/362115/64832/171044/312896/24484/60391/117096/24473/24247/314623/365802/312502/25622/79434/60351/25248/24602/25673/300666/294560/116470/81820/50577/114700/85471/94338/79128/25608/94270/293615/81648/29180/60564/60447/311846/60584/24166/81632/245921/81741/171101/25026/84023/83727/84511/63840/84009/25017/24373/287005/84046/353305/24807/360034/113976/29216/29458/500865/171144/24323/252857/286937/81742/81754/24498/50662/308003/29263/309757/360937/679869/24835/25107/84022/303443/25099/50554/301285/54234/294075/294806/295252/24952/24929/25509/25147/56768/25240/25675/24329/29716/25187,147
BP,GO:0032970,regulation of actin filament-based process,152/4834,416/18112,5.32167510043092e-6,1.691624258977558e-4,1.201267010974465e-4,360272/65172/116479/84591/315121/364206/297518/303342/288669/316369/54227/293860/691418/83620/361921/58971/300754/100910872/100363276/303021/308864/313155/303222/309922/117028/64373/683667/361828/298584/310695/300519/140898/56718/289229/117273/360593/295588/63994/50646/307403/315655/64226/25537/29480/296789/316521/361069/691149/85420/24771/369016/60324/287418/308516/170915/117542/286928/685611/29431/81504/362918/361517/360820/29209/365396/306941/117558/81661/304282/29733/296710/304193/24629/59326/81531/116667/114514/363062/81737/307482/79121/287931/361617/89808/309722/24493/360854/296935/307562/315348/291760/59312/170911/286993/81732/84023/60445/316258/29693/363913/100360623/293024/301511/84685/282843/50563/24807/24626/24925/60382/29397/305332/64303/29712/499497/58834/24323/312915/360950/64032/300128/170538/309429/25508/29492/50554/298890/25513/684811/293344/300838/310131/84426/289257/291171/65261/116744/25252/689560/25404/171500/305675/287876/293410/24929/362993/24837/117183/298399/361256/25566/24170,152
BP,GO:1905475,regulation of protein localization to membrane,85/4834,208/18112,5.732442072143937e-6,1.8086221821990894e-4,1.28435032263346e-4,362736/84686/25183/192254/85428/83730/25297/497926/114507/81803/364033/296374/81707/81822/303476/25471/316516/24414/303222/260323/171104/24185/140908/56820/116549/313860/308068/687105/316521/361069/113970/81823/685244/29431/89816/171571/60391/25236/117096/56725/362156/29272/362461/296655/114514/79121/79128/362895/246296/171517/360606/64152/317673/363674/29650/59312/81732/84009/301563/25017/290537/301511/295347/83501/54241/252857/170699/361833/308003/171140/170851/81830/266611/26295/24835/308797/84022/313633/25513/65261/25252/81745/498297/84006/24329,85
BP,GO:0031929,TOR signaling,58/4834,129/18112,5.744711794522943e-6,1.8086221821990894e-4,1.28435032263346e-4,292887/361227/361696/29560/50686/362171/293561/100361138/313155/689984/303158/24855/64363/58935/56718/289754/64226/307901/29657/500562/287044/25648/313564/302678/305166/500843/500034/311405/85471/25608/315348/300849/78961/100362347/83840/315427/60445/140942/78975/307940/305812/359959/311598/298514/309757/100363332/684112/364298/100911798/305464/301131/295234/310131/501033/170818/25346/362045/360969,58
BP,GO:0033555,multicellular organismal response to stress,53/4834,115/18112,5.905678048193552e-6,1.8504457884339795e-4,1.314050368718355e-4,54278/50672/24392/289747/24410/287986/316351/58979/24185/298683/56718/114115/29707/362624/25706/25699/25398/25521/312896/29237/25149/24473/24316/84580/140610/63882/81648/50557/24166/59312/83840/25298/84009/54276/24807/81672/29386/24925/307348/499497/445442/50662/83511/24241/29220/313633/24716/24224/54234/83532/24225/257648/25187,53
BP,GO:0050769,positive regulation of neurogenesis,114/4834,297/18112,6.13423225133197e-6,1.9091721060630982e-4,1.3557534760540865e-4,65172/25183/29477/114705/289820/501099/192352/303113/29560/300759/64186/297804/399489/24387/29409/117028/171104/84394/25049/56718/297893/83572/29457/25205/64622/24482/100910729/309376/170915/117542/29431/89816/114111/65178/84353/24882/287110/25478/302965/25008/363062/306147/315217/81737/305589/311331/292732/114090/29361/25495/89808/140588/60584/59312/81732/311071/24948/501069/64030/29456/116554/84009/25496/499022/84046/24370/25614/114208/303823/26955/307940/299799/29216/299284/362873/361749/25587/312213/140590/360921/686779/24498/361555/316085/24418/316539/170851/81830/24835/362173/310461/499593/313633/84050/259270/308831/24577/25661/25054/289392/58946/81677/140933/171500/114487/81749/307833/24225/680835/171355/25509/84006/24329/25019,114
BP,GO:0007389,pattern specification process,175/4834,491/18112,6.151132013455575e-6,1.9091721060630982e-4,1.3557534760540865e-4,85272/25646/499745/365900/29424/24392/293649/498633/25640/501099/305999/29560/294503/501145/313575/64186/296608/311551/78974/287473/312781/305256/25114/361700/287662/296511/29279/246334/266803/79225/100912525/64444/360905/303991/308766/305230/501097/289229/679693/24205/100359753/260326/367242/497987/25705/171356/679028/114850/25317/363455/362515/299499/84402/312495/170915/84354/312981/116466/303491/116548/25236/288154/500532/287647/680427/170905/315952/114502/307151/84353/498328/310315/361769/24882/498596/305719/59328/116490/25483/306657/315606/315196/114500/685072/114090/288152/361514/25495/25296/316742/140588/361096/65165/502935/116557/79249/29751/155430/29619/311071/59112/367100/304071/116554/64637/24373/316052/24457/313757/25496/503000/24370/353305/24459/314850/309626/81808/311952/303968/29216/29458/300813/317715/171566/24881/499497/24323/303617/140590/54323/304850/297099/500442/300128/293452/50938/29263/304947/78973/308577/366542/293976/29492/287127/54264/307594/315337/25099/50554/29375/114634/113984/84399/84486/364706/64572/306655/29410/289392/58946/66019/312451/293046/64628/114487/64865/313228/79558/25509/310652/307217/25507/361419/363286/688999,175
BP,GO:0048762,mesenchymal cell differentiation,95/4834,239/18112,6.747257466615445e-6,2.0732492211855604e-4,1.4722689638206214e-4,85272/93667/361764/50672/301346/29560/81722/313575/293860/680717/312781/303901/297900/24855/64444/56718/116590/296072/29748/290562/25537/171356/679028/296789/84609/84574/361324/84402/685611/305539/25554/308478/311384/266772/170582/114502/84353/295691/679819/116490/25483/114514/85471/114500/79128/29361/25495/25296/50557/29751/25694/155430/311071/192126/64637/316052/81516/498576/25496/85489/84046/353305/500262/287765/83837/317715/299284/83501/311598/499497/24323/24498/316539/308577/679869/366542/60427/25099/50554/24716/24224/114634/312299/25661/501841/84426/364706/114487/499088/680835/79558/25509/24326/117183/294606,95
BP,GO:0098657,import into cell,95/4834,239/18112,6.747257466615445e-6,2.0732492211855604e-4,1.4722689638206214e-4,65195/303019/171135/116469/140447/25650/116649/81822/25122/116560/366432/79212/116477/64665/24414/25505/308069/305540/24387/24185/363115/66026/192215/56820/295401/29501/311839/25288/24214/25549/287532/292543/84551/29480/691209/170551/311144/276720/84550/287715/682930/25398/25648/25551/29719/499991/94172/246280/140448/266733/24785/64554/29504/58976/170847/29219/298340/116509/94338/29723/311846/291733/24782/171373/83840/114244/63840/83629/29718/293154/117556/24925/29216/29712/302863/116506/445442/79111/170538/83511/64513/24835/117243/360539/24904/54234/306619/25252/257648/117018/50599/29716/63997/24521/24476,95
BP,GO:0035107,appendage morphogenesis,74/4834,176/18112,6.805802914530107e-6,2.0732492211855604e-4,1.4722689638206214e-4,307251/85272/365900/287357/24392/293649/116502/314694/360904/311743/113983/312781/282635/497991/296511/246334/24706/303991/313860/81666/297893/367242/114850/266813/252835/24817/299499/312495/289486/312981/367218/116548/25236/288154/299979/84353/24882/25483/25431/305848/685072/25495/25296/140588/246284/361410/64547/64637/313757/25496/85489/84046/353305/50563/299284/298894/500863/297099/304947/313488/308577/684112/29492/24887/50554/301285/84399/689008/289392/171052/307740/315039/363286/688999,74
BP,GO:0035108,limb morphogenesis,74/4834,176/18112,6.805802914530107e-6,2.0732492211855604e-4,1.4722689638206214e-4,307251/85272/365900/287357/24392/293649/116502/314694/360904/311743/113983/312781/282635/497991/296511/246334/24706/303991/313860/81666/297893/367242/114850/266813/252835/24817/299499/312495/289486/312981/367218/116548/25236/288154/299979/84353/24882/25483/25431/305848/685072/25495/25296/140588/246284/361410/64547/64637/313757/25496/85489/84046/353305/50563/299284/298894/500863/297099/304947/313488/308577/684112/29492/24887/50554/301285/84399/689008/289392/171052/307740/315039/363286/688999,74
BP,GO:0046879,hormone secretion,143/4834,389/18112,6.921219481898147e-6,2.0986923590271802e-4,1.4903368071863147e-4,58812/25051/29424/84591/289733/24392/171040/25682/293649/83730/25640/64558/289747/170917/81803/303382/305999/24803/360725/29335/59295/24957/29560/25703/288995/301363/365228/25114/25012/171104/683667/364403/64444/29358/66026/81526/25196/297893/315478/25549/25205/252917/25706/65152/266688/309135/24675/171015/29657/25027/29491/24817/84402/362115/64832/171044/312896/24484/60391/117096/24473/24247/314623/365802/312502/25622/79434/60351/25248/24602/25673/300666/294560/116470/81820/50577/114700/85471/94338/79128/25608/94270/293615/81648/29180/60564/60447/311846/60584/24166/81632/245921/81741/171101/25026/84023/83727/63840/84009/25017/24373/287005/84046/353305/24807/360034/113976/29216/29458/500865/24323/252857/286937/81742/81754/24498/50662/308003/29263/309757/360937/679869/24835/25107/84022/303443/25099/50554/301285/54234/294075/294806/295252/24952/24929/25509/25147/56768/25240/25675/24329/29716/25187,143
